0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
0.000000000000000000e+00,-9.809999999999996945e+00
